"id","otel_ad","fiyat","imageurl","score","fiyat_araligi","bolge","hava_alanina_uzakligi","denize_uzakligi","plaj","iskele","a_la_carte_restoran","asansor","acik_restoran","kapali_restoran","acik_havuz","kapali_havuz","bedensel_engelli_odasi","bar","su_kaydiragi","balo_salonu","kuafor","otopark","market","sauna","doktor","beach_voley","fitness","canli_eglence","wireless_internet","animasyon","sorf","parasut","arac_kiralama","kano","spa","masaj","masa_tenisi","cocuk_havuzu","cocuk_parki"
431,Kolibri Hotel,"6.967,28 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06851/1050X700/tsr06851638011951778518671.jpg,"7","5000-7000",Antalya - Alanya ,"100 km, Antalya HA ","100 - 200 Metre Arası",Özel Plaj,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
245,Diamond Hill Resort,"12.960,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13841/1050X700/tsr13841638460097921851820.jpg,"","11000-13000",Antalya - Alanya-Tosmur ,"125 km, Antalya HA ","50 - 100 Metre Arası",Özel Plaj,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1
19,Cornelia De Luxe Resort,"32.640,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13615/1050X700/tsr13615638477512732364033.jpg,"","29000-33000",Antalya - Belek-Serik ,"35 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,5,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
135,Malibu Resort Hotel,"4.171,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08305/1050X700/tsr08305638186264432541279.jpg,"8",+33000,Antalya - Kemer-Kiriş ,"70 km, Antalya HA ","300 - 400 Metre Arası",Özel Plaj,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
246,Elementa Boutique Hotel,"17.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11528/1050X700/tsr11528637783664267126225.jpg,"9,2","17000-19000",Bodrum - Yalıkavak ,"56 km, Milas HA ","200 - 300 Metre Arası",Halk Plajı,0,1,0,1,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
79,Hedef Beach Resort Spa,"11.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04031/1050X700/tsr04031637250700175897905.jpg,"6,6","11000-13000",Antalya - Alanya-Konaklı ,"100 km, Antalya HA ","100 - 200 Metre Arası",Özel Plaj,0,0,0,1,1,1,1,1,5,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0
758,Smart City Bodrum,"4.952,54 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13789/1050X700/tsr13789638445619281165573.jpg,"",+33000,Bodrum - Bodrum Merkez ,"32 km, Milas ","50 Metreye Kadar",Halk Plajı,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
43,Lrs Lake River Side Hotel Spa,"15.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05922/1050X700/tsr05922638141838201243795.jpg,"8","15000-17000",Antalya - Side-Titreyengöl ,"65 km, Antalya HA ","750 Metre ve Üzeri",Özel Plaj,0,3,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
454,Silver Hotel,"8.268,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03386/1050X700/tsr03386638461159603700373.jpg,"9,3","7000-9000",Antalya - Side-Çolaklı ,"55 km, Antalya HA ","500 - 600 Metre Arası",Özel Plaj,0,0,1,1,0,2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
136,Olimpos Beach Hotel By Rrhr,"10.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03264/1050X700/tsr03264638321151481400329.jpg,"7","9000-11000",Antalya - Kemer-Merkez ,"45 km, Antalya HA ","50 - 100 Metre Arası",Özel Plaj,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
299,Sisyphos Hotel Patara,"5.100,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13856/1050X700/tsr13856638466996412334656.jpg,"","5000-7000",Antalya - Kaş-Patara ,"115 km, Dalaman HA ","500 - 600 Metre Arası",Halk Plajı,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298,Side Amour Hotel,"9.750,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12073/1050X700/tsr12073637768422044748433.jpg,"8,8","9000-11000",Antalya - Side-Manavgat ,"65 km, Antalya ","750 Metre ve Üzeri",Özel Plaj,0,0,0,1,1,1,0,1,2,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
138,Siesta Beach Apart Hotel,"7.920,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01760/1050X700/tsr01760638242421605887865.jpg,"6,6","7000-9000",Bodrum - Gümbet ,"No Info km, No Info",Denize Sıfır (Aradan Yol Geçiyor),Özel Plaj,0,0,0,1,1,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
137,Romance Beach Hotel,"13.230,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00366/1050X700/tsr00366638324724665613767.jpg,"8,2","13000-15000",Marmaris - Siteler ,"95 km, Dalaman HA ",No Info,Özel Plaj,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
347,Sofa Kaleiçi,"12.495,04 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13077/1050X700/tsr13077638197508246075605.jpg,"","11000-13000",Antalya - Muratpaşa ,"No Info km, No Info",No Info,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Hedef Resort Hotel Spa,"10.200,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01635/1050X700/tsr01635637329143702480677.jpg,"7,2","9000-11000",Antalya - Alanya-Konaklı ,"110 km, Antalya HA ","100 - 200 Metre Arası",Özel Plaj,1,0,1,1,1,2,1,1,3,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1
213,Porto Bello Hotel Resort Spa,"21.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00192/1050X700/tsr00192637309456685245793.jpg,"8,7","21000-23000",Antalya - Konyaaltı-Konyaaltı ,"20 km, Antalya HA ","50 Metreye Kadar",Özel Plaj,0,1,1,1,2,1,1,1,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,Lrs Port River Hotel Spa,"15.951,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05927/1050X700/tsr05927638064563610362382.jpg,"7,4","15000-17000",Antalya - Side-Titreyengöl ,"65 km, Antalya HA ","200 - 300 Metre Arası","0",0,2,1,1,1,1,1,1,4,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
20,Crystal Admiral Resort Suites Spa,"37.440,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01700/1050X700/tsr01700638472140150413684.jpg,"8,2",+33000,Antalya - Side-Kızılot ,"80 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,0,4,1,1,1,5,2,1,6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
346,Sirene Luxury Bodrum,"39.281,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06053/1050X700/tsr06053638447302076751480.jpg,"7,8",+33000,Bodrum - Yalıkavak ,"50 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,1,1,1,1,2,1,0,2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
455,Solis Beach Hotel,"3.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12891/1050X700/tsr12891638150915998783020.jpg,"",+33000,Antalya - Alanya-Konaklı ,"55 km, Gazipaşa HA ","600 - 750 Metre Arası",Özel Plaj,0,0,1,1,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
178,Sunrise Queen Luxury Resort Spa,"27.404,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13102/1050X700/tsr13102638386907452931168.jpg,"7,8","27000-29000",Antalya - Side ,"61 km, Antalya HA ",Denize Sıfır,Özel Plaj,0,3,1,1,1,3,2,0,11,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
759,Spilos Gümüldür Hotel,"4.312,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11324/1050X700/tsr11324637375870933382716.jpg,"7,1",+33000,İzmir - Gümüldür ,"25 km, Adnan Menderes ","200 - 300 Metre Arası",Halk Plajı,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
760,Sun Arzum Bungalow,"7.360,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13941/1050X700/tsr13941638490805350125541.jpg,"","7000-9000",Antalya - Olimpos ,"110 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
348,Soliport Hotel Spa Alaçatı,"18.360,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12259/1050X700/tsr12259638194021622475553.jpg,"","17000-19000",Çeşme - Alaçatı ,"88 km, Adnan Menderes HA ","200 - 300 Metre Arası",Halk Plajı,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
761,Surga Alaçatı,"26.432,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13427/1050X700/tsr13427638307312364117824.jpg,"","25000-27000",Çeşme - Alaçatı ,"85 km, Adnan Menderes ","750 Metre ve Üzeri","0",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
456,Suite Laguna Otel,"20.904,66 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02970/1050X700/tsr02970637340354970319823.jpg,"7,7","19000-21000",Antalya - Muratpaşa ,"15 km, Antalya HA ","750 Metre ve Üzeri",Halk Plajı,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
81,Holiday Park Resort Hotel,"15.300,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01514/1050X700/tsr01514638103226096949464.jpg,"8,1","15000-17000",Antalya - Alanya-Okurcalar ,"85 km, Antalya HA ",Denize Sıfır,Özel Plaj,0,1,1,1,1,1,1,0,4,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1
52,Orange County Kemer,"13.650,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01323/1050X700/tsr01323638502687859875273.jpg,"8,2","13000-15000",Antalya - Kemer-Merkez ,"60 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0
45,Luna Blanca Resort Spa,"22.933,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04835/1050X700/tsr04835638411707291737515.jpg,"7,6","21000-23000",Antalya - Side-Kumköy ,"65 km, Antalya HA ","200 - 300 Metre Arası",Mavi Bayraklı Özel Plaj,0,2,1,1,1,2,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
21,Crystal De Luxe Resort Spa,"31.200,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01702/1050X700/tsr01702638471280524819039.jpg,"9","29000-33000",Antalya - Kemer-Merkez ,"56 km, Antalya HA ","50 - 100 Metre Arası",Mavi Bayraklı Özel Plaj,1,3,1,3,4,3,2,1,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,Marvida Family Eco (Ex. Otium Family Eco Club),"40.096,00 TL",,"",+33000,"","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Radisson Blu Resort Spa Çeşme,"43.608,06 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02518/1050X700/tsr02518638327097627456681.jpg,"7,9",+33000,Çeşme - Ilıca ,"88 km, Adnan Menderes HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,1,1,0,1,1,1,0,3,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1
457,Summer Rose Hotel,"4.915,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12276/1050X700/tsr12276637866595684975473.jpg,"7,9",+33000,Antalya - Side-Cennetler ,"65 km, Antalya ","750 Metre ve Üzeri",Özel Plaj,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
247,Glamour Resort Spa,"15.377,52 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06714/1050X700/tsr06714637328341710557942.jpg,"8,8","15000-17000",Antalya - Side-Çolaklı ,"55 km, Antalya HA ","300 - 400 Metre Arası",Mavi Bayraklı Plaj,0,2,1,1,1,1,1,0,3,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
139,Casa Nonna Bodrum,"65.696,36 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04363/1050X700/tsr04363637964154902207675.jpg,"9,2",+33000,Bodrum - İçmeler ,"35 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,1,1,1,1,1,0,1,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
459,Şenyıldız Hotel,"15.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11331/1050X700/tsr11331638007756103391128.jpg,"","13000-15000",İzmir - Foça ,"90 km, Adnan Menderes ","50 Metreye Kadar","0",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Sunny Hill Alya Hotel,"12.540,96 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05079/1050X700/tsr05079638068776820539246.jpg,"8,4","11000-13000",Antalya - Alanya ,"125 km, Antalya HA ","200 - 300 Metre Arası",Mavi Bayraklı Özel Plaj,0,0,0,1,1,2,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0
636,Anjeliq Downtown Boutique Hotel,"4.860,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13355/1050X700/tsr13355638285751076862442.jpg,"",+33000,Antalya - Alanya ,"43 km, Antalya ",No Info,Özel Plaj,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
22,Crystal Family Resort Spa,"28.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01701/1050X700/tsr01701638471479236054414.jpg,"8,9","27000-29000",Antalya - Belek-Boğazkent ,"40 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Plaj,0,4,1,5,2,5,2,1,6,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
215,Rixos Downtown Antalya,"34.048,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00200/1050X700/tsr00200637249793856199197.jpg,"9,1",+33000,Antalya - Antalya Merkez ,"18 km, Antalya HA ","200 - 300 Metre Arası",Özel Plaj,0,3,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1
458,Sunpoint Hotel Bodrum,"6.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05828/1050X700/tsr05828638063569100249472.jpg,"6,2","5000-7000",Bodrum - Gümbet ,"38 km, Milas HA ","200 - 300 Metre Arası","0",0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
82,Kırbıyık Resort Hotel,"14.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00546/1050X700/tsr00546638299405224223648.jpg,"8,9","13000-15000",Antalya - Alanya-Kargıcak ,"130 km, Antalya HA ","50 Metreye Kadar",Mavi Bayraklı Özel Plaj,1,1,1,1,2,2,1,1,5,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
584,Mediterra Art Hotel,"10.511,42 TL",https://cdn.tatilsepeti.com/Files/TesisResim/01792/tsr01792635488211105970000.jpg,"8","9000-11000",Antalya - Kaleiçi ,"16 km, Antalya HA ","750 Metre ve Üzeri",Halk Plajı,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
762,Surla Hotel,"10.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12529/1050X700/tsr12529637933287119896896.jpg,"","9000-11000",İzmir - Urla ,"40 km, Adnan Menderes ",Uygun Değil,Özel Plaj,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
677,Güler Butik Hotel,"3.228,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05272/1050X700/tsr05272638202835729900403.jpg,"8,5",+33000,Antalya - Kemer-Beldibi ,"50 km, Antalya HA ","300 - 400 Metre Arası","0",0,15,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
83,Orange County Belek,"20.160,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08801/1050X700/tsr08801638505908649539053.jpg,"8,6","19000-21000",Antalya - Belek ,"35 km, Antalya HA ",Denize Sıfır,Özel Plaj,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0
248,İzmir Marriott,"27.057,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12012/1050X700/tsr12012637744169185998522.jpg,"","27000-29000",İzmir - Konak ,"17 km, Adnan Menderes ",Denize Sıfır,"0",0,2,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
763,Surya Butik Hotel,"22.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12482/1050X700/tsr12482637910822037175626.jpg,"","21000-23000",Çeşme - Alaçatı ,"110 km, Adnan Menderes HA ",No Info,Halk Plajı,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,Meridia Beach Hotel,"19.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08514/1050X700/tsr08514637335353842924103.jpg,"8,7","19000-21000",Antalya - Alanya-Okurcalar ,"76 km, Gazipaşa HA ","100 - 200 Metre Arası",Mavi Bayraklı Özel Plaj,0,1,1,1,1,1,1,1,6,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
23,Crystal Palace Luxury Resort Spa,"9.008,48 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02958/1050X700/tsr02958638472178258802507.jpg,"8,4","9000-11000",Antalya - Side-Çolaklı ,"55 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Plaj,0,5,1,4,4,2,1,1,10,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
140,Club Hotel Barbarossa Kaş,"16.957,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01921/1050X700/tsr01921637842818690645520.jpg,"7,7","15000-17000",Antalya - Kaş-Çukurbağ Yarımadası ,"92 km, Dalaman HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,1,1,1,1,2,0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0
764,Swan Boutique Hotel +12,"12.179,92 TL",,"","11000-13000","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Lonicera Premium Hotel,"12.941,12 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10463/1050X700/tsr10463637834545317346450.jpg,"8","11000-13000",Antalya - Alanya-Türkler ,"65 km, Gazipaşa HA ",Denize Sıfır,Özel Plaj,0,0,1,1,1,1,1,1,4,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
460,Tal Beach Hotel,"4.710,28 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12890/1050X700/tsr12890638120562810701171.jpg,"",+33000,Antalya - Kemer ,"No Info km, No Info",No Info,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Robinson Club Pamfilya,"39.155,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01735/1050X700/tsr01735638479273247641919.jpg,"9,1",+33000,Antalya - Side-Titreyengöl ,"70 km, Antalya HA ",Denize Sıfır,Özel Plaj,1,1,0,1,1,1,0,1,3,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
141,Cotton Boutique Hotel,"8.994,24 TL",https://cdn.tatilsepeti.com/Files/TesisResim/04079/tsr04079636978541155584918.jpg,"8,7","7000-9000",Bodrum - Gümbet ,"28 km, BodrumHA","750 Metre ve Üzeri","0",0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
350,Şavk Hotel,"9.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03702/1050X700/tsr03702637181639335659236.jpg,"7,4","7000-9000",Antalya - Alanya ,"45 km, Gazipaşa ",Denize Sıfır,Özel Plaj,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
142,Ege Tulip Çeşme Deluxe Hotel,"8.092,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03878/1050X700/tsr03878637344783983495449.jpg,"8","7000-9000",Çeşme - Çeşme Merkez ,"80 km, Adnan Menderes HA ","750 Metre ve Üzeri","0",0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
462,The Abc Hotel,"15.729,68 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12550/1050X700/tsr12550637968687619289462.jpg,"","15000-17000",Çeşme - Alaçatı ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Robinson Çamyuva,"19.140,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01736/1050X700/tsr01736638500691600665392.jpg,"7,6","19000-21000",Antalya - Kemer-Çamyuva ,"60 km, Antalya HA ",Denize Sıfır,Özel Plaj,1,2,0,3,0,1,0,1,4,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0
765,Şirince Klaseas Hotel,"22.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11541/1050X700/tsr11541637535639848407675.jpg,"","21000-23000",İzmir - Şirince ,"44 km, Adnan Menderes HA ","750 Metre ve Üzeri",Halk Plajı,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24,Crystal Prestige Elite,"18.720,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04929/1050X700/tsr04929638473204917173555.jpg,"7,7","17000-19000",Antalya - Kemer-Göynük ,"40 km, Antalya HA ","100 - 200 Metre Arası",Mavi Bayraklı Özel Plaj,0,4,1,1,1,5,2,1,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
48,Meryan Beach Hotel Spa,"22.120,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02026/1050X700/tsr02026638252841379104097.jpg,"8,3","21000-23000",Antalya - Alanya-Okurcalar ,"85 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,0,1,2,1,2,1,1,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
351,The Beachfront Hotel,"20.088,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05454/1050X700/tsr05454637336085619664933.jpg,"9,3","19000-21000",Marmaris - Merkez ,"90 km, DalamanHA",Denize Sıfır,Özel Plaj,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0
461,Temple Hotel,"4.586,40 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03118/1050X700/tsr03118638170744894618871.jpg,"6,5",+33000,Didim - Altınkum ,"75 km, Milas HA ","200 - 300 Metre Arası","0",0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0
249,Klas More Beach Hotel,"12.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07856/1050X700/tsr07856637744011323513287.jpg,"7,4","11000-13000",Antalya - Alanya ,"25 km, Gazipaşa HA ",Denize Sıfır (Aradan Yol Geçiyor),Özel Plaj,0,1,1,1,1,2,0,0,3,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1
463,The Yalı Konak Hotel İzmir,"10.857,60 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13743/1050X700/tsr13743638428257750965662.jpg,"","9000-11000",İzmir - Konak ,"25 km, Adnan Menderes ","50 Metreye Kadar","0",0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
352,The Hello Hotel,"7.088,64 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13934/1050X700/tsr13934638501565136758109.jpg,"","7000-9000",Bodrum - Gümbet ,"35 km, Milas HA ","100 - 200 Metre Arası",Halk Plajı,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
766,Tangiers Hotel Yalıkavak,"10.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12995/1050X700/tsr12995638155204237896658.jpg,"","9000-11000",Bodrum - Yalıkavak ,"52 km, Milas ",Denize Sıfır (Aradan Yol Geçiyor),Halk Plajı,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Golden Key Bördübet,"15.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00470/1050X700/tsr00470637838300410793786.gif,"9,8","13000-15000",Marmaris - Bördübet ,"125 km, DalamanHA","500 - 600 Metre Arası",Özel Plaj,1,2,0,2,0,1,0,0,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
